@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.007, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
9, 46, 414, 5.111, 0.316, 0.857, 1.72, 131, 355, 76, negative
11, 261, 2871, 23.727, 0.231, 0.596, 1.87, 662, 1711, 354, negative
8, 15, 120, 1.875, 0.458, 0.95, 2.2, 55, 114, 25, negative
7, 16, 112, 2.286, 0.438, 0.857, 2.04, 49, 96, 24, negative
11, 97, 1067, 8.818, 0.266, 0.635, 2.04, 284, 678, 139, negative
8, 168, 1344, 21.0, 0.32, 0.909, 1.76, 430, 1222, 245, negative
8, 14, 112, 1.75, 0.42, 0.786, 1.88, 47, 88, 25, negative
5, 15, 75, 3.0, 0.56, 0.92, 2.21, 42, 69, 19, negative
9, 10, 90, 1.111, 0.389, 0.889, 1.94, 35, 80, 18, negative
7, 49, 343, 7.0, 0.318, 0.612, 1.91, 109, 210, 57, negative
8, 43, 344, 5.375, 0.326, 0.75, 1.81, 112, 258, 62, negative
25, 185, 4625, 7.4, 0.479, 0.95, 7.24, 2214, 4395, 306, negative
9, 179, 1611, 19.889, 0.341, 0.745, 2.4, 550, 1200, 229, negative
8, 106, 848, 13.25, 0.358, 0.698, 2.29, 304, 592, 133, negative
1, 88, 88, 88.0, 0.193, 1.0, 1.0, 17, 88, 17, negative
9, 268, 2412, 29.778, 0.183, 0.686, 1.29, 441, 1654, 341, negative
5, 81, 405, 16.2, 0.311, 0.968, 1.3, 126, 392, 97, negative
9, 347, 3123, 38.556, 0.111, 0.433, 1.26, 347, 1351, 275, negative
5, 31, 155, 6.2, 0.361, 0.974, 1.56, 56, 151, 36, negative
7, 12, 84, 1.714, 0.226, 0.786, 1.9, 19, 66, 10, negative
4, 7, 28, 1.75, 0.286, 0.571, 8.0, 8, 16, 1, negative
9, 453, 4077, 50.333, 0.08, 0.363, 1.21, 326, 1478, 269, negative
5, 4, 20, 0.8, 0.4, 0.7, 2.67, 8, 14, 3, negative
5, 5, 25, 1.0, 0.36, 0.56, 3.0, 9, 14, 3, negative
6, 4, 24, 0.667, 0.417, 0.583, 5.0, 10, 14, 2, negative
9, 166, 1494, 18.444, 0.392, 0.75, 3.08, 585, 1120, 190, negative
5, 4, 20, 0.8, 0.45, 0.45, 9.0, 9, 9, 1, negative
9, 508, 4572, 56.444, 0.188, 0.597, 1.49, 861, 2731, 579, negative
9, 169, 1521, 18.778, 0.353, 0.742, 2.53, 537, 1129, 212, negative
7, 34, 238, 4.857, 0.282, 0.782, 1.49, 67, 186, 45, negative
7, 96, 672, 13.714, 0.314, 0.988, 1.77, 211, 664, 119, negative
7, 216, 1512, 30.857, 0.458, 0.856, 3.11, 693, 1294, 223, negative
9, 170, 1530, 18.889, 0.371, 0.766, 2.6, 567, 1172, 218, negative
8, 535, 4280, 66.875, 0.164, 0.6, 1.35, 704, 2566, 520, negative
9, 535, 4815, 59.444, 0.146, 0.634, 1.32, 704, 3052, 534, negative
6, 76, 456, 12.667, 0.353, 0.961, 1.49, 161, 438, 108, negative
9, 284, 2556, 31.556, 0.141, 0.601, 1.26, 361, 1537, 286, negative
10, 535, 5350, 53.5, 0.166, 0.681, 1.32, 889, 3646, 671, negative
24, 471, 11304, 19.625, 0.474, 0.921, 7.9, 5363, 10409, 679, negative
9, 102, 918, 11.333, 0.386, 0.895, 2.77, 354, 822, 128, negative
9, 169, 1521, 18.778, 0.343, 0.696, 2.61, 522, 1058, 200, negative
2, 415, 830, 207.5, 0.505, 0.578, 16.76, 419, 480, 25, positive
5, 29, 145, 5.8, 0.4, 0.966, 1.61, 58, 140, 36, negative
10, 336, 3360, 33.6, 0.163, 0.623, 1.32, 549, 2094, 415, negative
9, 535, 4815, 59.444, 0.165, 0.636, 1.38, 793, 3063, 573, negative
24, 178, 4272, 7.417, 0.483, 0.933, 8.0, 2063, 3987, 258, negative
7, 61, 427, 8.714, 0.321, 0.965, 1.78, 137, 412, 77, negative
9, 181, 1629, 20.111, 0.35, 0.773, 2.64, 570, 1260, 216, negative
9, 250, 2250, 27.778, 0.305, 0.711, 2.18, 686, 1600, 314, negative
1, 186, 186, 186.0, 0.828, 1.0, 9.06, 154, 186, 17, positive
9, 262, 2358, 29.111, 0.089, 0.43, 1.19, 210, 1015, 176, negative
1, 143, 143, 143.0, 0.133, 1.0, 1.06, 19, 143, 18, negative
9, 535, 4815, 59.444, 0.106, 0.47, 1.21, 510, 2262, 422, negative
1, 36, 36, 36.0, 0.222, 1.0, 1.14, 8, 36, 7, negative
8, 69, 552, 8.625, 0.159, 0.772, 1.29, 88, 426, 68, negative
25, 187, 4675, 7.48, 0.486, 0.939, 7.42, 2272, 4390, 306, negative
2, 538, 1076, 269.0, 0.637, 0.703, 29.78, 685, 756, 23, positive
9, 490, 4410, 54.444, 0.067, 0.323, 1.4, 297, 1425, 212, negative
4, 98, 392, 24.5, 0.523, 0.98, 2.14, 205, 384, 96, negative
24, 281, 6744, 11.708, 0.468, 0.903, 7.95, 3155, 6088, 397, negative
9, 102, 918, 11.333, 0.404, 0.893, 2.81, 371, 820, 132, negative
7, 205, 1435, 29.286, 0.109, 0.573, 1.26, 156, 822, 124, negative
9, 535, 4815, 59.444, 0.156, 0.688, 1.35, 752, 3312, 555, negative
9, 363, 3267, 40.333, 0.128, 0.532, 1.28, 417, 1738, 326, negative
2, 537, 1074, 268.5, 0.556, 0.655, 24.88, 597, 704, 24, positive
14, 57, 798, 4.071, 0.727, 0.951, 11.84, 580, 759, 49, negative
7, 105, 735, 15.0, 0.127, 0.41, 1.39, 93, 301, 67, negative
7, 13, 91, 1.857, 0.33, 0.923, 1.76, 30, 84, 17, negative
2, 538, 1076, 269.0, 0.518, 0.596, 29.32, 557, 641, 19, positive
8, 62, 496, 7.75, 0.214, 0.645, 1.43, 106, 320, 74, negative
6, 13, 78, 2.167, 0.295, 1.0, 1.53, 23, 78, 15, negative
7, 71, 497, 10.143, 0.193, 0.672, 1.43, 96, 334, 67, negative
9, 102, 918, 11.333, 0.214, 0.708, 1.3, 196, 650, 151, negative
1, 31, 31, 31.0, 0.226, 1.0, 1.17, 7, 31, 6, negative
8, 100, 800, 12.5, 0.485, 0.879, 3.43, 388, 703, 113, negative
9, 509, 4581, 56.556, 0.096, 0.379, 1.34, 439, 1736, 328, negative
9, 326, 2934, 36.222, 0.171, 0.641, 1.3, 501, 1882, 385, negative
1, 99, 99, 99.0, 0.192, 1.0, 1.06, 19, 99, 18, negative
1, 70, 70, 70.0, 0.2, 1.0, 1.08, 14, 70, 13, negative
9, 233, 2097, 25.889, 0.165, 0.687, 1.26, 345, 1441, 274, negative
8, 242, 1936, 30.25, 0.128, 0.574, 1.27, 247, 1111, 195, negative
54, 1, 54, 0.019, 1.0, 1.0, 54.0, 54, 54, 1, positive
11, 155, 1705, 14.091, 0.257, 0.584, 2.09, 438, 995, 210, negative
11, 118, 1298, 10.727, 0.408, 0.616, 6.63, 530, 800, 80, negative
10, 22, 220, 2.2, 0.591, 0.855, 6.5, 130, 188, 20, negative
9, 14, 126, 1.556, 0.706, 0.865, 7.42, 89, 109, 12, negative
11, 288, 3168, 26.182, 0.248, 0.5, 2.04, 787, 1584, 386, negative
15, 11, 165, 0.733, 0.503, 0.685, 10.38, 83, 113, 8, negative
13, 342, 4446, 26.308, 0.231, 0.548, 2.15, 1027, 2437, 477, negative
13, 53, 689, 4.077, 0.509, 0.624, 5.75, 351, 430, 61, negative
1, 14, 14, 14.0, 0.643, 1.0, 3.0, 9, 14, 3, positive
1, 14, 14, 14.0, 0.643, 1.0, 4.5, 9, 14, 2, positive
1, 78, 78, 78.0, 0.949, 1.0, 24.67, 74, 78, 3, positive
10, 155, 1550, 15.5, 0.326, 0.642, 2.8, 506, 995, 181, negative
4, 137, 548, 34.25, 0.173, 0.622, 3.28, 95, 341, 29, negative
14, 371, 5194, 26.5, 0.38, 0.59, 4.85, 1975, 3066, 407, negative
10, 19, 190, 1.9, 0.605, 0.816, 8.85, 115, 155, 13, negative
10, 258, 2580, 25.8, 0.337, 0.648, 2.67, 869, 1672, 325, negative
10, 154, 1540, 15.4, 0.342, 0.664, 2.55, 527, 1022, 207, negative
11, 183, 2013, 16.636, 0.481, 0.747, 4.66, 969, 1503, 208, negative
10, 19, 190, 1.9, 0.563, 0.837, 8.23, 107, 159, 13, negative
9, 18, 162, 2.0, 0.63, 0.944, 7.29, 102, 153, 14, negative
14, 273, 3822, 19.5, 0.373, 0.701, 4.59, 1424, 2681, 310, negative
132, 547, 72204, 4.144, 0.37, 0.483, 20.66, 26693, 34874, 1292, positive
54, 357, 19278, 6.611, 0.324, 0.644, 6.22, 6238, 12422, 1003, positive
9, 8, 72, 0.889, 0.722, 0.792, 13.0, 52, 57, 4, negative
9, 14, 126, 1.556, 0.587, 0.944, 6.17, 74, 119, 12, negative
9, 17, 153, 1.889, 0.601, 0.889, 8.36, 92, 136, 11, negative
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, positive
1, 193, 193, 193.0, 0.57, 1.0, 2.97, 110, 193, 37, positive
8, 50, 400, 6.25, 0.528, 0.955, 3.01, 211, 382, 70, negative
9, 82, 738, 9.111, 0.352, 0.798, 2.63, 260, 589, 99, negative
10, 154, 1540, 15.4, 0.315, 0.639, 2.53, 485, 984, 192, negative
13, 136, 1768, 10.462, 0.415, 0.778, 4.58, 733, 1375, 160, negative
14, 201, 2814, 14.357, 0.373, 0.641, 4.84, 1050, 1804, 217, negative
14, 420, 5880, 30.0, 0.376, 0.571, 4.92, 2209, 3356, 449, negative
12, 72, 864, 6.0, 0.635, 0.94, 5.97, 549, 812, 92, negative
13, 213, 2769, 16.385, 0.359, 0.658, 4.65, 995, 1821, 214, negative
9, 250, 2250, 27.778, 0.36, 0.733, 2.56, 810, 1649, 316, negative
174, 471, 81954, 2.707, 0.339, 0.433, 15.84, 27820, 35499, 1756, positive
16, 367, 5872, 22.938, 0.385, 0.575, 5.29, 2258, 3377, 427, negative
11, 20, 220, 1.818, 0.568, 0.895, 8.93, 125, 197, 14, negative
16, 181, 2896, 11.313, 0.4, 0.759, 5.1, 1157, 2198, 227, negative
16, 344, 5504, 21.5, 0.385, 0.662, 5.2, 2121, 3643, 408, negative
12, 11, 132, 0.917, 0.652, 0.735, 12.29, 86, 97, 7, negative
11, 20, 220, 1.818, 0.564, 0.918, 8.86, 124, 202, 14, negative
16, 415, 6640, 25.938, 0.389, 0.675, 5.17, 2582, 4480, 499, negative
9, 70, 630, 7.778, 0.433, 0.851, 2.79, 273, 536, 98, negative
16, 408, 6528, 25.5, 0.39, 0.644, 5.28, 2546, 4204, 482, negative
83, 314, 26062, 3.783, 0.282, 0.619, 8.77, 7353, 16139, 838, positive
10, 256, 2560, 25.6, 0.371, 0.779, 2.95, 951, 1995, 322, negative
16, 227, 3632, 14.188, 0.41, 0.731, 4.97, 1490, 2654, 300, negative
1, 14, 14, 14.0, 0.5, 1.0, 2.33, 7, 14, 3, positive
3, 4, 12, 1.333, 1.0, 1.0, 12.0, 12, 12, 1, negative
11, 19, 209, 1.727, 0.598, 0.947, 7.35, 125, 198, 17, negative
15, 268, 4020, 17.867, 0.413, 0.731, 5.1, 1661, 2940, 326, negative
16, 439, 7024, 27.438, 0.384, 0.724, 5.09, 2696, 5084, 530, negative
16, 410, 6560, 25.625, 0.381, 0.569, 5.55, 2497, 3731, 450, negative
11, 378, 4158, 34.364, 0.33, 0.684, 2.95, 1371, 2846, 465, negative
7, 19, 133, 2.714, 0.662, 0.925, 4.89, 88, 123, 18, negative
8, 184, 1472, 23.0, 0.237, 0.777, 1.64, 349, 1144, 213, negative
15, 29, 435, 1.933, 0.524, 0.97, 4.15, 228, 422, 55, negative
11, 30, 330, 2.727, 0.467, 0.824, 4.16, 154, 272, 37, negative
6, 217, 1302, 36.167, 0.25, 0.684, 1.52, 326, 890, 214, negative
9, 166, 1494, 18.444, 0.274, 0.606, 1.88, 409, 905, 217, negative
9, 73, 657, 8.111, 0.298, 0.627, 2.55, 196, 412, 77, negative
5, 51, 255, 10.2, 0.314, 0.831, 1.63, 80, 212, 49, negative
18, 22, 396, 1.222, 0.366, 0.513, 14.5, 145, 203, 10, negative
3, 5, 15, 1.667, 0.533, 0.8, 4.0, 8, 12, 2, negative
8, 208, 1664, 26.0, 0.194, 0.491, 1.65, 323, 817, 196, negative
7, 111, 777, 15.857, 0.254, 0.883, 1.5, 197, 686, 131, negative
7, 67, 469, 9.571, 0.258, 0.548, 1.7, 121, 257, 71, negative
74, 183, 13542, 2.473, 0.544, 0.612, 127.0, 7366, 8289, 58, negative
10, 325, 3250, 32.5, 0.215, 0.692, 1.51, 700, 2248, 463, negative
10, 330, 3300, 33.0, 0.207, 0.671, 1.61, 684, 2215, 425, negative
4, 93, 372, 23.25, 0.312, 0.763, 1.66, 116, 284, 70, negative
13, 284, 3692, 21.846, 0.205, 0.553, 1.87, 758, 2040, 405, negative
5, 94, 470, 18.8, 0.183, 0.798, 1.62, 86, 375, 53, negative
6, 93, 558, 15.5, 0.238, 0.711, 1.71, 133, 397, 78, negative
5, 63, 315, 12.6, 0.368, 0.927, 2.0, 116, 292, 58, negative
5, 96, 480, 19.2, 0.404, 0.817, 2.77, 194, 392, 70, negative
7, 56, 392, 8.0, 0.329, 0.791, 1.65, 129, 310, 78, negative
6, 96, 576, 16.0, 0.351, 0.755, 2.43, 202, 435, 83, negative
9, 285, 2565, 31.667, 0.338, 0.765, 2.42, 866, 1961, 358, negative
6, 96, 576, 16.0, 0.26, 0.856, 1.53, 150, 493, 98, negative
6, 95, 570, 15.833, 0.226, 0.933, 1.45, 129, 532, 89, negative
7, 97, 679, 13.857, 0.211, 0.791, 1.51, 143, 537, 95, negative
10, 284, 2840, 28.4, 0.202, 0.709, 1.43, 575, 2013, 402, negative
5, 99, 495, 19.8, 0.303, 0.739, 1.92, 150, 366, 78, negative
63, 66, 4158, 1.048, 0.491, 0.591, 44.37, 2041, 2458, 46, positive
1, 41, 41, 41.0, 0.39, 1.0, 1.07, 16, 41, 15, negative
1, 40, 40, 40.0, 0.4, 1.0, 1.07, 16, 40, 15, negative
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, positive
7, 38, 266, 5.429, 0.41, 0.91, 1.82, 109, 242, 60, negative
5, 128, 640, 25.6, 0.759, 0.764, 162.0, 486, 489, 3, positive
3, 8, 24, 2.667, 0.333, 0.875, 1.33, 8, 21, 6, negative
1, 47, 47, 47.0, 0.34, 1.0, 1.14, 16, 47, 14, negative
6, 39, 234, 6.5, 0.226, 0.705, 1.66, 53, 165, 32, negative
6, 82, 492, 13.667, 0.104, 0.303, 1.31, 51, 149, 39, negative
9, 72, 648, 8.0, 0.255, 0.494, 2.01, 165, 320, 82, negative
7, 75, 525, 10.714, 0.263, 0.71, 1.52, 138, 373, 91, negative
8, 32, 256, 4.0, 0.23, 0.613, 1.4, 59, 157, 42, negative
5, 27, 135, 5.4, 0.267, 0.622, 1.71, 36, 84, 21, negative
7, 14, 98, 2.0, 0.357, 0.939, 1.84, 35, 92, 19, negative
7, 87, 609, 12.429, 0.365, 0.856, 1.91, 222, 521, 116, negative
20, 39, 780, 1.95, 0.232, 0.585, 3.42, 181, 456, 53, negative
1, 58, 58, 58.0, 0.845, 1.0, 9.8, 49, 58, 5, positive
13, 337, 4381, 25.923, 0.185, 0.751, 1.58, 811, 3291, 514, negative
1, 206, 206, 206.0, 0.99, 1.0, 204.0, 204, 206, 1, positive
14, 348, 4872, 24.857, 0.169, 0.676, 1.56, 822, 3293, 526, negative
13, 44, 572, 3.385, 0.171, 0.712, 1.61, 98, 407, 61, negative
7, 18, 126, 2.571, 0.167, 0.437, 2.63, 21, 55, 8, negative
9, 128, 1152, 14.222, 0.219, 0.745, 1.44, 252, 858, 175, negative
9, 181, 1629, 20.111, 0.217, 0.661, 1.66, 354, 1077, 213, negative
7, 43, 301, 6.143, 0.219, 0.983, 1.27, 66, 296, 52, negative
5, 8, 40, 1.6, 0.325, 0.9, 1.63, 13, 36, 8, negative
8, 346, 2768, 43.25, 0.144, 0.581, 1.31, 398, 1607, 304, negative
8, 340, 2720, 42.5, 0.183, 0.736, 1.41, 499, 2002, 355, negative
7, 343, 2401, 49.0, 0.213, 0.772, 1.45, 512, 1854, 352, negative
7, 91, 637, 13.0, 0.179, 0.816, 1.24, 114, 520, 92, negative
1, 95, 95, 95.0, 1.0, 1.0, 95.0, 95, 95, 1, positive
1, 67, 67, 67.0, 0.985, 1.0, 66.0, 66, 67, 1, positive
8, 28, 224, 3.5, 0.438, 0.496, 19.6, 98, 111, 5, negative
7, 10, 70, 1.429, 0.3, 0.743, 3.5, 21, 52, 6, negative
14, 155, 2170, 11.071, 0.303, 0.639, 2.76, 658, 1386, 238, negative
1, 138, 138, 138.0, 1.0, 1.0, 138.0, 138, 138, 1, positive
8, 155, 1240, 19.375, 0.366, 0.964, 1.64, 454, 1195, 276, negative
10, 10, 100, 1.0, 0.57, 0.91, 3.17, 57, 91, 18, negative
1, 199, 199, 199.0, 0.99, 1.0, 197.0, 197, 199, 1, positive
60, 57, 3420, 0.95, 0.46, 0.831, 3.91, 1574, 2843, 403, negative
10, 115, 1150, 11.5, 0.24, 0.758, 1.48, 276, 872, 187, negative
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, positive
1, 9, 9, 9.0, 1.0, 1.0, 9.0, 9, 9, 1, positive
