@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.007, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
7, 214, 1498, 30.571, 0.449, 0.899, 2.77, 672, 1346, 243, negative
10, 184, 1840, 18.4, 0.325, 0.626, 2.58, 598, 1152, 232, negative
2, 536, 1072, 268.0, 0.505, 0.512, 180.33, 541, 549, 3, positive
10, 509, 5090, 50.9, 0.097, 0.388, 1.23, 492, 1974, 401, negative
9, 510, 4590, 56.667, 0.149, 0.541, 1.22, 686, 2484, 561, negative
7, 11, 77, 1.571, 0.234, 0.935, 1.64, 18, 72, 11, negative
8, 103, 824, 12.875, 0.142, 0.62, 1.17, 117, 511, 100, negative
6, 13, 78, 2.167, 0.256, 0.974, 1.54, 20, 76, 13, negative
9, 518, 4662, 57.556, 0.096, 0.429, 1.25, 449, 2001, 360, negative
30, 60, 1800, 2.0, 0.154, 0.457, 1.85, 278, 823, 150, positive
24, 280, 6720, 11.667, 0.456, 0.913, 7.66, 3064, 6134, 400, negative
5, 4, 20, 0.8, 0.4, 0.4, 8.0, 8, 8, 1, negative
7, 100, 700, 14.286, 0.283, 0.987, 1.68, 198, 691, 118, negative
7, 63, 441, 9.0, 0.288, 0.991, 1.61, 127, 437, 79, negative
8, 110, 880, 13.75, 0.23, 0.872, 1.66, 202, 767, 122, negative
6, 81, 486, 13.5, 0.282, 0.957, 1.34, 137, 465, 102, negative
9, 267, 2403, 29.667, 0.131, 0.517, 1.35, 315, 1242, 234, negative
9, 534, 4806, 59.333, 0.184, 0.733, 1.34, 884, 3524, 661, negative
8, 101, 808, 12.625, 0.222, 0.834, 1.29, 179, 674, 139, negative
3, 536, 1608, 178.67, 0.341, 0.353, 61.0, 549, 567, 9, positive
8, 75, 600, 9.375, 0.423, 0.87, 3.02, 254, 522, 84, negative
7, 95, 665, 13.571, 0.296, 0.982, 1.64, 197, 653, 120, negative
9, 248, 2232, 27.556, 0.33, 0.727, 2.39, 737, 1622, 308, negative
9, 245, 2205, 27.222, 0.16, 0.607, 1.39, 353, 1338, 254, negative
7, 193, 1351, 27.571, 0.206, 0.813, 1.37, 278, 1099, 203, negative
10, 499, 4990, 49.9, 0.147, 0.631, 1.27, 733, 3150, 575, negative
29, 31, 899, 1.069, 0.463, 0.726, 6.93, 416, 653, 60, positive
8, 83, 664, 10.375, 0.437, 0.866, 2.52, 290, 575, 115, negative
9, 108, 972, 12.0, 0.329, 0.691, 2.27, 320, 672, 141, negative
8, 103, 824, 12.875, 0.425, 0.933, 2.71, 350, 769, 129, negative
6, 29, 174, 4.833, 0.42, 0.937, 1.92, 73, 163, 38, negative
9, 534, 4806, 59.333, 0.14, 0.518, 1.32, 671, 2491, 507, negative
9, 536, 4824, 59.556, 0.154, 0.602, 1.36, 743, 2904, 547, negative
8, 62, 496, 7.75, 0.361, 0.877, 3.03, 179, 435, 59, negative
8, 96, 768, 12.0, 0.276, 0.883, 1.77, 212, 678, 120, negative
9, 83, 747, 9.222, 0.376, 0.687, 2.49, 281, 513, 113, negative
9, 250, 2250, 27.778, 0.347, 0.737, 2.44, 781, 1659, 320, negative
9, 510, 4590, 56.667, 0.148, 0.537, 1.33, 681, 2465, 513, negative
9, 299, 2691, 33.222, 0.133, 0.574, 1.31, 358, 1545, 274, negative
13, 228, 2964, 17.538, 0.24, 0.933, 3.02, 710, 2765, 235, negative
10, 251, 2510, 25.1, 0.151, 0.567, 1.29, 378, 1423, 293, negative
9, 207, 1863, 23.0, 0.177, 0.632, 1.29, 330, 1178, 255, negative
10, 219, 2190, 21.9, 0.153, 0.601, 1.24, 334, 1317, 270, negative
9, 127, 1143, 14.111, 0.174, 0.718, 1.28, 199, 821, 155, negative
10, 250, 2500, 25.0, 0.12, 0.603, 1.19, 301, 1507, 253, negative
31, 37, 1147, 1.194, 0.189, 0.555, 2.07, 217, 637, 105, positive
7, 14, 98, 2.0, 0.296, 0.786, 2.9, 29, 77, 10, negative
8, 15, 120, 1.875, 0.317, 0.742, 2.0, 38, 89, 19, negative
9, 107, 963, 11.889, 0.209, 0.778, 1.38, 201, 749, 146, negative
8, 15, 120, 1.875, 0.283, 0.65, 2.27, 34, 78, 15, negative
9, 166, 1494, 18.444, 0.386, 0.75, 2.95, 576, 1121, 195, negative
9, 171, 1539, 19.0, 0.121, 0.574, 1.35, 186, 884, 138, negative
1, 60, 60, 60.0, 0.2, 1.0, 1.09, 12, 60, 11, negative
8, 218, 1744, 27.25, 0.144, 0.574, 1.29, 252, 1001, 195, negative
1, 65, 65, 65.0, 0.2, 1.0, 1.08, 13, 65, 12, negative
9, 107, 963, 11.889, 0.371, 0.65, 2.59, 357, 626, 138, negative
8, 216, 1728, 27.0, 0.156, 0.511, 1.33, 270, 883, 203, negative
7, 14, 98, 2.0, 0.327, 0.939, 1.88, 32, 92, 17, negative
9, 510, 4590, 56.667, 0.171, 0.695, 1.27, 787, 3190, 618, negative
9, 163, 1467, 18.111, 0.148, 0.667, 1.28, 217, 978, 170, negative
7, 13, 91, 1.857, 0.242, 0.857, 2.0, 22, 78, 11, negative
7, 13, 91, 1.857, 0.286, 0.923, 2.6, 26, 84, 10, negative
7, 14, 98, 2.0, 0.316, 0.827, 1.94, 31, 81, 16, negative
7, 50, 350, 7.143, 0.214, 0.96, 1.23, 75, 336, 61, negative
5, 98, 490, 19.6, 0.316, 0.704, 1.82, 155, 345, 85, negative
25, 292, 7300, 11.68, 0.45, 0.914, 7.23, 3283, 6670, 454, negative
9, 111, 999, 12.333, 0.184, 0.771, 1.6, 184, 770, 115, negative
29, 32, 928, 1.103, 0.432, 0.689, 6.27, 401, 639, 64, positive
2, 32, 64, 16.0, 0.516, 0.531, 33.0, 33, 34, 1, positive
9, 331, 2979, 36.778, 0.195, 0.78, 1.29, 582, 2323, 452, negative
9, 101, 909, 11.222, 0.196, 0.771, 1.22, 178, 701, 146, negative
6, 81, 486, 13.5, 0.282, 0.932, 1.34, 137, 453, 102, negative
9, 310, 2790, 34.444, 0.17, 0.792, 1.27, 475, 2211, 375, negative
7, 169, 1183, 24.143, 0.167, 0.785, 1.28, 197, 929, 154, negative
1, 104, 104, 104.0, 0.192, 1.0, 1.05, 20, 104, 19, negative
2, 45, 90, 22.5, 0.078, 0.944, 1.17, 7, 85, 6, negative
12, 278, 3336, 23.167, 0.11, 0.144, 15.91, 366, 479, 23, positive
5, 10, 50, 2.0, 0.28, 0.74, 7.0, 14, 37, 2, negative
83, 149, 12367, 1.795, 0.388, 0.472, 28.77, 4804, 5838, 167, positive
9, 67, 603, 7.444, 0.468, 0.823, 3.76, 282, 496, 75, negative
14, 5, 70, 0.357, 0.443, 0.514, 6.2, 31, 36, 5, negative
10, 10, 100, 1.0, 0.56, 0.69, 28.0, 56, 69, 2, negative
14, 340, 4760, 24.286, 0.383, 0.521, 5.07, 1824, 2480, 360, negative
1, 7, 7, 7.0, 1.0, 1.0, 7.0, 7, 7, 1, negative
31, 1, 31, 0.032, 1.0, 1.0, 31.0, 31, 31, 1, positive
11, 228, 2508, 20.727, 0.282, 0.621, 2.96, 708, 1558, 239, negative
7, 36, 252, 5.143, 0.567, 0.929, 2.51, 143, 234, 57, negative
14, 314, 4396, 22.429, 0.379, 0.721, 4.66, 1664, 3168, 357, negative
13, 322, 4186, 24.769, 0.375, 0.714, 4.62, 1571, 2990, 340, negative
54, 357, 19278, 6.611, 0.299, 0.655, 6.4, 5766, 12626, 901, positive
10, 9, 90, 0.9, 0.644, 0.689, 58.0, 58, 62, 1, negative
10, 10, 100, 1.0, 0.46, 0.46, 46.0, 46, 46, 1, negative
10, 82, 820, 8.2, 0.362, 0.69, 2.75, 297, 566, 108, negative
9, 17, 153, 1.889, 0.523, 0.869, 7.27, 80, 133, 11, negative
7, 156, 1092, 22.286, 0.473, 0.991, 2.37, 517, 1082, 218, negative
8, 155, 1240, 19.375, 0.452, 0.882, 2.78, 561, 1094, 202, negative
14, 364, 5096, 26.0, 0.366, 0.562, 4.71, 1865, 2865, 396, negative
25, 169, 4225, 6.76, 0.215, 0.947, 1.57, 907, 4000, 579, positive
24, 107, 2568, 4.458, 0.908, 0.982, 16.91, 2333, 2523, 138, negative
11, 245, 2695, 22.273, 0.353, 0.765, 2.77, 952, 2063, 344, negative
9, 18, 162, 2.0, 0.66, 0.883, 7.13, 107, 143, 15, negative
3, 106, 318, 35.333, 0.258, 0.34, 6.31, 82, 108, 13, positive
20, 1, 20, 0.05, 1.0, 1.0, 20.0, 20, 20, 1, positive
1, 44, 44, 44.0, 0.727, 1.0, 5.33, 32, 44, 6, positive
13, 159, 2067, 12.231, 0.412, 0.627, 4.81, 852, 1296, 177, negative
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, positive
12, 285, 3420, 23.75, 0.411, 0.708, 4.33, 1404, 2421, 324, negative
12, 332, 3984, 27.667, 0.402, 0.659, 4.5, 1602, 2626, 356, negative
26, 378, 9828, 14.538, 0.229, 0.584, 3.46, 2252, 5737, 650, negative
25, 169, 4225, 6.76, 0.218, 0.971, 1.58, 923, 4101, 586, negative
14, 419, 5866, 29.929, 0.373, 0.603, 4.51, 2188, 3535, 485, negative
14, 390, 5460, 27.857, 0.358, 0.59, 4.44, 1956, 3224, 441, negative
10, 20, 200, 2.0, 0.605, 0.795, 8.07, 121, 159, 15, negative
11, 165, 1815, 15.0, 0.354, 0.706, 3.38, 643, 1282, 190, negative
12, 1, 12, 0.083, 1.0, 1.0, 12.0, 12, 12, 1, positive
168, 135, 22680, 0.804, 0.82, 0.904, 62.81, 18591, 20513, 296, positive
14, 284, 3976, 20.286, 0.365, 0.54, 5.1, 1453, 2147, 285, negative
9, 140, 1260, 15.556, 0.38, 0.756, 2.71, 479, 953, 177, negative
9, 369, 3321, 41.0, 0.329, 0.639, 2.67, 1094, 2122, 409, negative
1, 15, 15, 15.0, 0.533, 1.0, 2.0, 8, 15, 4, positive
13, 266, 3458, 20.462, 0.398, 0.579, 4.81, 1375, 2003, 286, negative
11, 184, 2024, 16.727, 0.46, 0.796, 4.41, 931, 1611, 211, negative
7, 57, 399, 8.143, 0.414, 0.797, 2.7, 165, 318, 61, negative
11, 205, 2255, 18.636, 0.371, 0.717, 3.01, 837, 1616, 278, negative
15, 138, 2070, 9.2, 0.431, 0.75, 5.45, 893, 1552, 164, negative
1, 42, 42, 42.0, 0.19, 1.0, 1.6, 8, 42, 5, positive
9, 78, 702, 8.667, 0.464, 0.89, 3.33, 326, 625, 98, negative
16, 1, 16, 0.063, 1.0, 1.0, 16.0, 16, 16, 1, positive
12, 22, 264, 1.833, 0.553, 0.841, 7.68, 146, 222, 19, negative
15, 222, 3330, 14.8, 0.414, 0.728, 5.34, 1378, 2425, 258, negative
10, 59, 590, 5.9, 0.403, 0.792, 2.98, 238, 467, 80, negative
7, 80, 560, 11.429, 0.5, 0.848, 3.54, 280, 475, 79, negative
11, 19, 209, 1.727, 0.579, 0.957, 7.56, 121, 200, 16, negative
16, 424, 6784, 26.5, 0.371, 0.563, 5.34, 2514, 3820, 471, negative
16, 389, 6224, 24.313, 0.364, 0.569, 5.35, 2268, 3544, 424, negative
3, 424, 1272, 141.33, 0.537, 0.557, 136.6, 683, 709, 5, negative
11, 20, 220, 1.818, 0.577, 0.882, 8.47, 127, 194, 15, negative
11, 87, 957, 7.909, 0.319, 0.628, 2.65, 305, 601, 115, negative
15, 356, 5340, 23.733, 0.398, 0.738, 5.32, 2127, 3940, 400, negative
11, 302, 3322, 27.455, 0.379, 0.804, 2.81, 1260, 2670, 448, negative
10, 57, 570, 5.7, 0.407, 0.739, 2.94, 232, 421, 79, negative
10, 177, 1770, 17.7, 0.26, 0.693, 1.77, 461, 1226, 261, negative
9, 276, 2484, 30.667, 0.388, 0.846, 2.58, 964, 2102, 373, negative
10, 269, 2690, 26.9, 0.306, 0.496, 5.15, 824, 1335, 160, negative
7, 231, 1617, 33.0, 0.26, 0.64, 1.71, 420, 1035, 246, negative
18, 158, 2844, 8.778, 0.198, 0.418, 2.46, 563, 1190, 229, negative
8, 242, 1936, 30.25, 0.171, 0.409, 1.45, 331, 792, 228, negative
17, 11, 187, 0.647, 0.326, 0.433, 10.17, 61, 81, 6, negative
5, 34, 170, 6.8, 0.141, 0.594, 1.26, 24, 101, 19, negative
5, 177, 885, 35.4, 0.226, 0.498, 1.71, 200, 441, 117, negative
7, 192, 1344, 27.429, 0.136, 0.385, 1.36, 183, 518, 135, negative
8, 242, 1936, 30.25, 0.232, 0.611, 1.72, 450, 1183, 262, negative
8, 210, 1680, 26.25, 0.178, 0.483, 1.44, 299, 811, 208, negative
5, 107, 535, 21.4, 0.247, 0.91, 1.43, 132, 487, 92, negative
17, 34, 578, 2.0, 0.123, 0.156, 17.75, 71, 90, 4, negative
16, 12, 192, 0.75, 0.526, 0.833, 7.21, 101, 160, 14, negative
16, 24, 384, 1.5, 0.393, 0.935, 4.72, 151, 359, 32, negative
4, 95, 380, 23.75, 0.311, 0.979, 1.51, 118, 372, 78, negative
5, 95, 475, 19.0, 0.255, 0.787, 1.73, 121, 374, 70, negative
17, 24, 408, 1.412, 0.407, 0.809, 4.88, 166, 330, 34, negative
10, 330, 3300, 33.0, 0.225, 0.771, 1.44, 744, 2545, 518, negative
6, 97, 582, 16.167, 0.266, 0.72, 1.82, 155, 419, 85, negative
6, 94, 564, 15.667, 0.287, 0.713, 2.45, 162, 402, 66, negative
13, 242, 3146, 18.615, 0.231, 0.614, 2.33, 726, 1932, 312, negative
6, 96, 576, 16.0, 0.198, 0.668, 1.61, 114, 385, 71, negative
10, 303, 3030, 30.3, 0.179, 0.669, 1.32, 543, 2028, 410, negative
6, 96, 576, 16.0, 0.217, 0.797, 1.45, 125, 459, 86, negative
16, 92, 1472, 5.75, 0.245, 0.522, 3.61, 361, 769, 100, negative
160, 286, 45760, 1.788, 0.201, 0.226, 55.42, 9199, 10347, 166, positive
11, 57, 627, 5.182, 0.343, 0.678, 2.95, 215, 425, 73, negative
9, 160, 1440, 17.778, 0.215, 0.8, 1.58, 310, 1152, 196, negative
7, 92, 644, 13.143, 0.292, 0.907, 1.54, 188, 584, 122, negative
10, 1, 10, 0.1, 0.9, 1.0, 9.0, 9, 10, 1, positive
1, 42, 42, 42.0, 0.405, 1.0, 1.06, 17, 42, 16, negative
9, 111, 999, 12.333, 0.209, 0.571, 1.57, 209, 570, 133, negative
7, 12, 84, 1.714, 0.226, 0.607, 2.38, 19, 51, 8, negative
7, 56, 392, 8.0, 0.143, 0.401, 1.56, 56, 157, 36, negative
9, 75, 675, 8.333, 0.194, 0.698, 1.46, 131, 471, 90, negative
8, 20, 160, 2.5, 0.263, 0.613, 2.0, 42, 98, 21, negative
5, 20, 100, 4.0, 0.17, 0.48, 1.55, 17, 48, 11, negative
4, 44, 176, 11.0, 0.267, 0.778, 1.42, 47, 137, 33, negative
1, 77, 77, 77.0, 0.325, 1.0, 1.04, 25, 77, 24, negative
16, 90, 1440, 5.625, 0.197, 0.77, 1.39, 283, 1109, 204, negative
7, 26, 182, 3.714, 0.302, 0.863, 1.9, 55, 157, 29, negative
7, 40, 280, 5.714, 0.25, 0.832, 1.59, 70, 233, 44, negative
7, 17, 119, 2.429, 0.319, 0.933, 1.41, 38, 111, 27, negative
5, 13, 65, 2.6, 0.292, 0.892, 1.46, 19, 58, 13, negative
6, 7, 42, 1.167, 0.714, 0.857, 30.0, 30, 36, 1, negative
13, 390, 5070, 30.0, 0.182, 0.735, 1.56, 924, 3727, 593, negative
1, 17, 17, 17.0, 1.0, 1.0, 17.0, 17, 17, 1, positive
12, 207, 2484, 17.25, 0.2, 0.699, 1.7, 496, 1736, 292, negative
10, 20, 200, 2.0, 0.275, 0.91, 1.9, 55, 182, 29, negative
8, 59, 472, 7.375, 0.186, 0.672, 1.49, 88, 317, 59, negative
7, 41, 287, 5.857, 0.261, 0.885, 1.32, 75, 254, 57, negative
2, 52, 104, 26.0, 0.231, 0.529, 1.5, 24, 55, 16, positive
6, 13, 78, 2.167, 0.231, 0.487, 3.0, 18, 38, 6, negative
9, 134, 1206, 14.889, 0.216, 0.68, 1.65, 260, 820, 158, negative
7, 9, 63, 1.286, 0.349, 0.889, 2.2, 22, 56, 10, negative
1, 288, 288, 288.0, 0.424, 1.0, 1.02, 122, 288, 120, positive
5, 19, 95, 3.8, 0.211, 0.779, 1.33, 20, 74, 15, negative
7, 135, 945, 19.286, 0.202, 0.732, 1.43, 191, 692, 134, negative
7, 123, 861, 17.571, 0.139, 0.674, 1.26, 120, 580, 95, negative
8, 342, 2736, 42.75, 0.163, 0.622, 1.4, 445, 1702, 317, negative
20, 19, 380, 0.95, 0.495, 0.713, 12.53, 188, 271, 15, negative
8, 45, 360, 5.625, 0.492, 0.722, 9.32, 177, 260, 19, negative
9, 10, 90, 1.111, 0.344, 0.533, 3.88, 31, 48, 8, negative
11, 303, 3333, 27.545, 0.151, 0.2, 7.49, 502, 666, 67, negative
2, 21, 42, 10.5, 0.452, 1.0, 6.33, 19, 42, 3, positive
11, 12, 132, 1.091, 0.5, 0.841, 4.13, 66, 111, 16, negative
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, positive
1, 70, 70, 70.0, 0.943, 1.0, 22.0, 66, 70, 3, positive
9, 45, 405, 5.0, 0.306, 0.6, 1.68, 124, 243, 74, negative
1, 131, 131, 131.0, 0.977, 1.0, 64.0, 128, 131, 2, positive
11, 168, 1848, 15.273, 0.234, 0.723, 1.55, 432, 1337, 279, negative
