@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.007, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
10, 31, 310, 3.1, 0.339, 0.713, 2.14, 105, 221, 49, negative
8, 24, 192, 3.0, 0.323, 0.688, 2.21, 62, 132, 28, negative
10, 52, 520, 5.2, 0.298, 0.752, 2.09, 155, 391, 74, negative
10, 242, 2420, 24.2, 0.26, 0.579, 2.08, 630, 1401, 303, negative
9, 56, 504, 6.222, 0.343, 0.706, 1.97, 173, 356, 88, negative
7, 18, 126, 2.571, 0.468, 1.0, 2.81, 59, 126, 21, negative
8, 12, 96, 1.5, 0.521, 0.958, 2.5, 50, 92, 20, negative
10, 41, 410, 4.1, 0.324, 0.81, 1.87, 133, 332, 71, negative
7, 20, 140, 2.857, 0.407, 0.929, 1.97, 57, 130, 29, negative
8, 13, 104, 1.625, 0.365, 0.933, 1.65, 38, 97, 23, negative
8, 5, 40, 0.625, 0.525, 1.0, 3.0, 21, 40, 7, negative
8, 63, 504, 7.875, 0.333, 0.734, 1.58, 168, 370, 106, negative
8, 26, 208, 3.25, 0.24, 0.563, 2.5, 50, 117, 20, negative
8, 5, 40, 0.625, 0.475, 1.0, 2.38, 19, 40, 8, negative
8, 12, 96, 1.5, 0.396, 0.844, 2.11, 38, 81, 18, negative
10, 9, 90, 0.9, 0.344, 0.856, 1.72, 31, 77, 18, negative
6, 16, 96, 2.667, 0.49, 0.844, 1.96, 47, 81, 24, negative
10, 78, 780, 7.8, 0.255, 0.751, 1.76, 199, 586, 113, negative
8, 48, 384, 6.0, 0.354, 0.865, 1.89, 136, 332, 72, negative
7, 3, 21, 0.429, 0.571, 1.0, 4.0, 12, 21, 3, negative
5, 23, 115, 4.6, 0.452, 0.913, 1.79, 52, 105, 29, negative
10, 116, 1160, 11.6, 0.246, 0.759, 1.6, 285, 881, 178, negative
10, 22, 220, 2.2, 0.318, 0.777, 1.79, 70, 171, 39, negative
10, 176, 1760, 17.6, 0.257, 0.583, 1.72, 452, 1026, 263, negative
6, 8, 48, 1.333, 0.458, 0.729, 2.44, 22, 35, 9, negative
8, 353, 2824, 44.125, 0.07, 0.292, 1.19, 197, 825, 165, negative
2, 536, 1072, 268.0, 0.537, 0.622, 24.0, 576, 667, 24, positive
1, 35, 35, 35.0, 0.2, 1.0, 1.17, 7, 35, 6, negative
4, 12, 48, 3.0, 0.25, 0.792, 3.0, 12, 38, 4, negative
9, 180, 1620, 20.0, 0.374, 0.759, 2.86, 606, 1230, 212, negative
9, 107, 963, 11.889, 0.357, 0.693, 2.44, 344, 667, 141, negative
9, 240, 2160, 26.667, 0.179, 0.605, 1.26, 386, 1307, 306, negative
9, 272, 2448, 30.222, 0.137, 0.532, 1.33, 336, 1303, 252, negative
9, 535, 4815, 59.444, 0.126, 0.444, 1.29, 606, 2136, 469, negative
2, 535, 1070, 267.5, 0.545, 0.629, 24.29, 583, 673, 24, positive
9, 534, 4806, 59.333, 0.131, 0.516, 1.31, 629, 2482, 479, negative
10, 534, 5340, 53.4, 0.132, 0.519, 1.28, 703, 2771, 548, negative
9, 534, 4806, 59.333, 0.102, 0.417, 1.4, 491, 2005, 351, negative
13, 38, 494, 2.923, 0.332, 0.935, 4.0, 164, 462, 41, negative
9, 108, 972, 12.0, 0.222, 0.778, 1.73, 216, 756, 125, negative
9, 103, 927, 11.444, 0.383, 0.825, 2.75, 355, 765, 129, negative
9, 508, 4572, 56.444, 0.184, 0.705, 1.31, 840, 3224, 640, negative
7, 256, 1792, 36.571, 0.135, 0.603, 1.36, 242, 1081, 178, negative
9, 69, 621, 7.667, 0.209, 0.808, 1.38, 130, 502, 94, negative
6, 103, 618, 17.167, 0.248, 0.909, 1.23, 153, 562, 124, negative
25, 495, 12375, 19.8, 0.464, 0.952, 7.33, 5748, 11777, 784, negative
9, 187, 1683, 20.778, 0.42, 0.786, 3.03, 707, 1323, 233, negative
9, 533, 4797, 59.222, 0.166, 0.803, 1.3, 797, 3853, 612, negative
9, 349, 3141, 38.778, 0.125, 0.453, 1.29, 394, 1422, 306, negative
8, 525, 4200, 65.625, 0.095, 0.444, 1.34, 398, 1865, 297, negative
9, 217, 1953, 24.111, 0.168, 0.686, 1.4, 329, 1339, 235, negative
8, 61, 488, 7.625, 0.207, 0.803, 1.31, 101, 392, 77, negative
31, 105, 3255, 3.387, 0.224, 0.417, 5.35, 728, 1358, 136, positive
7, 101, 707, 14.429, 0.501, 0.973, 3.19, 354, 688, 111, negative
9, 270, 2430, 30.0, 0.111, 0.495, 1.27, 270, 1204, 213, negative
9, 492, 4428, 54.667, 0.132, 0.541, 1.22, 583, 2397, 476, negative
7, 62, 434, 8.857, 0.189, 0.756, 1.28, 82, 328, 64, negative
13, 38, 494, 2.923, 0.285, 0.907, 3.62, 141, 448, 39, negative
10, 309, 3090, 30.9, 0.2, 0.73, 1.4, 618, 2257, 441, negative
9, 175, 1575, 19.444, 0.177, 0.624, 1.26, 279, 983, 222, negative
2, 69, 138, 34.5, 0.087, 0.507, 1.2, 12, 70, 10, negative
25, 186, 4650, 7.44, 0.485, 0.942, 7.39, 2253, 4379, 305, negative
8, 57, 456, 7.125, 0.434, 0.958, 2.91, 198, 437, 68, negative
1, 167, 167, 167.0, 0.192, 1.0, 1.03, 32, 167, 31, negative
9, 148, 1332, 16.444, 0.198, 0.77, 1.33, 264, 1025, 198, negative
7, 521, 3647, 74.429, 0.091, 0.386, 1.28, 333, 1409, 260, negative
8, 148, 1184, 18.5, 0.196, 0.718, 1.28, 232, 850, 181, negative
7, 218, 1526, 31.143, 0.142, 0.623, 1.26, 216, 951, 171, negative
7, 143, 1001, 20.429, 0.113, 0.528, 1.47, 113, 529, 77, negative
10, 317, 3170, 31.7, 0.124, 0.484, 1.32, 392, 1535, 298, negative
9, 172, 1548, 19.111, 0.171, 0.731, 1.31, 265, 1131, 202, negative
8, 158, 1264, 19.75, 0.102, 0.346, 1.33, 129, 437, 97, negative
4, 99, 396, 24.75, 0.503, 0.942, 2.4, 199, 373, 83, negative
25, 84, 2100, 3.36, 0.443, 0.82, 8.45, 930, 1722, 110, negative
25, 292, 7300, 11.68, 0.472, 0.915, 7.51, 3448, 6676, 459, negative
29, 32, 928, 1.103, 0.476, 0.72, 7.25, 442, 668, 61, positive
9, 103, 927, 11.444, 0.399, 0.831, 2.98, 370, 770, 124, negative
9, 172, 1548, 19.111, 0.167, 0.678, 1.28, 258, 1050, 202, negative
10, 511, 5110, 51.1, 0.141, 0.529, 1.3, 721, 2701, 555, negative
6, 81, 486, 13.5, 0.282, 0.852, 1.26, 137, 414, 109, negative
9, 268, 2412, 29.778, 0.198, 0.637, 1.36, 478, 1536, 351, negative
2, 535, 1070, 267.5, 0.55, 0.586, 117.8, 589, 627, 5, positive
9, 102, 918, 11.333, 0.357, 0.867, 2.43, 328, 796, 135, negative
2, 536, 1072, 268.0, 0.568, 0.688, 24.36, 609, 737, 25, positive
9, 102, 918, 11.333, 0.18, 0.759, 1.2, 165, 697, 137, negative
1, 22, 22, 22.0, 0.955, 1.0, 21.0, 21, 22, 1, positive
153, 158, 24174, 1.033, 0.587, 0.641, 46.95, 14180, 15491, 302, positive
38, 1, 38, 0.026, 1.0, 1.0, 38.0, 38, 38, 1, positive
11, 20, 220, 1.818, 0.223, 0.373, 2.58, 49, 82, 19, negative
11, 53, 583, 4.818, 0.225, 0.485, 3.45, 131, 283, 38, negative
1, 413, 413, 413.0, 0.998, 1.0, 412.0, 412, 413, 1, positive
58, 3, 174, 0.052, 0.339, 0.345, 59.0, 59, 60, 1, positive
9, 9, 81, 1.0, 0.728, 0.889, 7.38, 59, 72, 8, negative
10, 79, 790, 7.9, 0.306, 0.818, 1.89, 242, 646, 128, negative
14, 27, 378, 1.929, 0.479, 0.709, 7.24, 181, 268, 25, negative
10, 31, 310, 3.1, 0.645, 0.774, 6.67, 200, 240, 30, negative
12, 331, 3972, 27.583, 0.237, 0.535, 2.19, 942, 2125, 431, negative
12, 257, 3084, 21.417, 0.283, 0.615, 3.0, 872, 1898, 291, negative
12, 45, 540, 3.75, 0.467, 0.694, 6.63, 252, 375, 38, negative
12, 320, 3840, 26.667, 0.231, 0.514, 2.06, 888, 1975, 431, negative
1, 136, 136, 136.0, 0.963, 1.0, 32.75, 131, 136, 4, positive
8, 139, 1112, 17.375, 0.16, 0.692, 2.17, 178, 769, 82, negative
14, 402, 5628, 28.714, 0.399, 0.631, 4.75, 2248, 3554, 473, negative
9, 18, 162, 2.0, 0.519, 0.796, 7.64, 84, 129, 11, negative
9, 62, 558, 6.889, 0.403, 0.665, 3.26, 225, 371, 69, negative
1, 117, 117, 117.0, 0.974, 1.0, 38.0, 114, 117, 3, positive
10, 430, 4300, 43.0, 0.351, 0.772, 2.7, 1508, 3318, 559, negative
9, 20, 180, 2.222, 0.55, 0.733, 9.9, 99, 132, 10, negative
9, 82, 738, 9.111, 0.364, 0.839, 2.8, 269, 619, 96, negative
178, 140, 24920, 0.787, 0.574, 0.649, 21.52, 14292, 16177, 664, positive
8, 54, 432, 6.75, 0.537, 0.951, 3.36, 232, 411, 69, negative
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, positive
10, 170, 1700, 17.0, 0.499, 0.928, 4.35, 849, 1577, 195, negative
18, 1, 18, 0.056, 1.0, 1.0, 18.0, 18, 18, 1, positive
9, 17, 153, 1.889, 0.608, 0.856, 7.15, 93, 131, 13, negative
9, 86, 774, 9.556, 0.394, 0.705, 2.85, 305, 546, 107, negative
10, 16, 160, 1.6, 0.544, 0.875, 7.25, 87, 140, 12, negative
23, 371, 8533, 16.13, 0.941, 1.0, 16.83, 8027, 8533, 477, negative
12, 272, 3264, 22.667, 0.329, 0.75, 2.74, 1075, 2448, 393, negative
11, 98, 1078, 8.909, 0.378, 0.724, 3.04, 408, 781, 134, negative
14, 433, 6062, 30.929, 0.355, 0.572, 4.44, 2152, 3467, 485, negative
14, 340, 4760, 24.286, 0.344, 0.563, 4.6, 1636, 2682, 356, negative
1, 32, 32, 32.0, 0.469, 1.0, 1.88, 15, 32, 8, positive
9, 17, 153, 1.889, 0.536, 0.915, 6.31, 82, 140, 13, negative
166, 472, 78352, 2.843, 0.359, 0.547, 17.12, 28093, 42821, 1641, positive
13, 133, 1729, 10.231, 0.36, 0.721, 4.9, 622, 1247, 127, negative
9, 250, 2250, 27.778, 0.366, 0.768, 2.6, 823, 1727, 317, negative
11, 154, 1694, 14.0, 0.36, 0.731, 2.96, 609, 1238, 206, negative
17, 350, 5950, 20.588, 0.363, 0.577, 5.22, 2162, 3433, 414, negative
11, 195, 2145, 17.727, 0.358, 0.781, 3.0, 768, 1676, 256, negative
23, 120, 2760, 5.217, 0.942, 1.0, 17.44, 2599, 2760, 149, negative
10, 256, 2560, 25.6, 0.363, 0.765, 2.84, 928, 1959, 327, negative
16, 382, 6112, 23.875, 0.375, 0.6, 5.16, 2292, 3670, 444, negative
16, 309, 4944, 19.313, 0.382, 0.549, 5.38, 1890, 2713, 351, negative
15, 294, 4410, 19.6, 0.395, 0.651, 5.28, 1743, 2872, 330, negative
16, 424, 6784, 26.5, 0.371, 0.719, 5.16, 2518, 4879, 488, negative
12, 10, 120, 0.833, 0.675, 0.783, 11.57, 81, 94, 7, negative
11, 2, 22, 0.182, 0.636, 0.636, 14.0, 14, 14, 1, positive
11, 436, 4796, 39.636, 0.336, 0.755, 2.86, 1612, 3623, 564, negative
8, 48, 384, 6.0, 0.354, 0.901, 1.68, 136, 346, 81, negative
10, 88, 880, 8.8, 0.257, 0.668, 1.82, 226, 588, 124, negative
7, 13, 91, 1.857, 0.67, 0.89, 7.63, 61, 81, 8, negative
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, negative
9, 159, 1431, 17.667, 0.249, 0.605, 1.93, 356, 866, 184, negative
8, 206, 1648, 25.75, 0.236, 0.793, 1.64, 389, 1307, 237, negative
6, 184, 1104, 30.667, 0.272, 0.697, 1.54, 300, 770, 195, negative
17, 21, 357, 1.235, 0.373, 0.613, 16.63, 133, 219, 8, negative
7, 227, 1589, 32.429, 0.217, 0.509, 1.6, 345, 809, 215, negative
7, 243, 1701, 34.714, 0.198, 0.48, 1.48, 336, 817, 227, negative
17, 11, 187, 0.647, 0.417, 0.647, 9.75, 78, 121, 8, negative
5, 36, 180, 7.2, 0.211, 0.789, 1.52, 38, 142, 25, negative
5, 118, 590, 23.6, 0.154, 0.497, 1.44, 91, 293, 63, negative
10, 189, 1890, 18.9, 0.263, 0.515, 2.34, 498, 973, 213, negative
6, 60, 360, 10.0, 0.292, 0.822, 1.57, 105, 296, 67, negative
7, 97, 679, 13.857, 0.196, 0.461, 1.68, 133, 313, 79, negative
9, 197, 1773, 21.889, 0.274, 0.699, 1.74, 485, 1240, 278, negative
12, 167, 2004, 13.917, 0.225, 0.752, 1.93, 451, 1507, 234, negative
6, 96, 576, 16.0, 0.335, 0.703, 2.44, 193, 405, 79, negative
5, 82, 410, 16.4, 0.361, 0.802, 2.11, 148, 329, 70, negative
136, 1, 136, 0.007, 0.993, 1.0, 135.0, 135, 136, 1, positive
16, 24, 384, 1.5, 0.44, 0.948, 5.28, 169, 364, 32, negative
5, 97, 485, 19.4, 0.334, 0.831, 1.98, 162, 403, 82, negative
9, 18, 162, 2.0, 0.395, 0.759, 2.78, 64, 123, 23, negative
7, 31, 217, 4.429, 0.336, 0.834, 1.52, 73, 181, 48, negative
1, 63, 63, 63.0, 0.952, 1.0, 20.0, 60, 63, 3, positive
7, 105, 735, 15.0, 0.256, 0.705, 1.69, 188, 518, 111, negative
9, 98, 882, 10.889, 0.285, 0.645, 2.06, 251, 569, 122, negative
6, 21, 126, 3.5, 0.238, 0.738, 1.58, 30, 93, 19, negative
9, 44, 396, 4.889, 0.412, 0.795, 2.47, 163, 315, 66, negative
7, 8, 56, 1.143, 0.214, 0.625, 1.71, 12, 35, 7, negative
7, 8, 56, 1.143, 0.304, 0.768, 1.42, 17, 43, 12, negative
1, 47, 47, 47.0, 0.426, 1.0, 1.05, 20, 47, 19, negative
6, 18, 108, 3.0, 0.343, 0.926, 1.76, 37, 100, 21, negative
7, 31, 217, 4.429, 0.3, 0.88, 1.97, 65, 191, 33, negative
8, 180, 1440, 22.5, 0.199, 0.724, 1.31, 286, 1043, 219, negative
7, 65, 455, 9.286, 0.407, 0.895, 2.18, 185, 407, 85, negative
9, 138, 1242, 15.333, 0.271, 0.609, 1.87, 336, 756, 180, negative
8, 24, 192, 3.0, 0.203, 0.568, 1.7, 39, 109, 23, negative
71, 34, 2414, 0.479, 0.094, 0.273, 1.91, 227, 659, 119, negative
6, 12, 72, 2.0, 0.319, 1.0, 1.53, 23, 72, 15, negative
8, 69, 552, 8.625, 0.216, 0.643, 1.43, 119, 355, 83, negative
23, 20, 460, 0.87, 0.507, 0.672, 21.18, 233, 309, 11, negative
9, 17, 153, 1.889, 0.333, 0.895, 2.13, 51, 137, 24, negative
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, positive
13, 188, 2444, 14.462, 0.188, 0.71, 1.67, 460, 1736, 275, negative
12, 274, 3288, 22.833, 0.208, 0.817, 1.65, 685, 2687, 416, negative
10, 20, 200, 2.0, 0.29, 0.795, 2.52, 58, 159, 23, negative
2, 19, 38, 9.5, 0.184, 0.553, 3.5, 7, 21, 2, negative
13, 218, 2834, 16.769, 0.216, 0.737, 1.78, 612, 2090, 344, negative
12, 245, 2940, 20.417, 0.204, 0.797, 1.7, 599, 2342, 353, negative
1, 199, 199, 199.0, 0.945, 1.0, 37.6, 188, 199, 5, positive
41, 67, 2747, 1.634, 0.441, 0.529, 33.67, 1212, 1452, 36, negative
38, 342, 12996, 9.0, 0.275, 0.466, 12.99, 3573, 6053, 275, negative
7, 158, 1106, 22.571, 0.239, 0.952, 1.33, 264, 1053, 198, negative
1, 161, 161, 161.0, 0.41, 1.0, 1.02, 66, 161, 65, positive
7, 65, 455, 9.286, 0.215, 0.798, 1.38, 98, 363, 71, negative
1, 172, 172, 172.0, 0.465, 1.0, 1.04, 80, 172, 77, positive
7, 60, 420, 8.571, 0.286, 0.886, 1.5, 120, 372, 80, negative
6, 326, 1956, 54.333, 0.213, 0.716, 1.29, 416, 1400, 323, negative
5, 12, 60, 2.4, 0.2, 0.583, 2.0, 12, 35, 6, negative
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, positive
25, 153, 3825, 6.12, 0.255, 0.611, 2.08, 977, 2338, 470, negative
12, 115, 1380, 9.583, 0.256, 0.572, 1.74, 353, 790, 203, negative
11, 64, 704, 5.818, 0.395, 0.558, 3.35, 278, 393, 83, negative
38, 96, 3648, 2.526, 0.431, 0.836, 3.29, 1574, 3051, 478, negative
38, 69, 2622, 1.816, 0.476, 0.839, 4.27, 1247, 2201, 292, negative
14, 187, 2618, 13.357, 0.265, 0.477, 2.31, 693, 1248, 300, negative
10, 183, 1830, 18.3, 0.267, 0.682, 1.67, 488, 1248, 293, negative
8, 26, 208, 3.25, 0.293, 0.596, 2.03, 61, 124, 30, negative
11, 65, 715, 5.909, 0.178, 0.662, 1.65, 127, 473, 77, negative
10, 165, 1650, 16.5, 0.258, 0.695, 1.65, 426, 1147, 258, negative
11, 119, 1309, 10.818, 0.268, 0.678, 1.72, 351, 887, 204, negative
7, 4, 28, 0.571, 0.714, 0.929, 10.0, 20, 26, 2, negative
7, 41, 287, 5.857, 0.213, 0.801, 1.36, 61, 230, 45, negative
